# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	492109	492753	-					rpe		BQ7358_RS07330	645		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	492109	492753	-	WP_062173357.1	WP_062173357.1		ribulose-phosphate 3-epimerase	rpe		BQ7358_RS07330	645	214	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	492857	493726	-					rsgA		BQ7358_RS07335	870		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	492857	493726	-	WP_062173355.1	WP_062173355.1		ribosome small subunit-dependent GTPase A	rsgA		BQ7358_RS07335	870	289	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	493750	495468	-					recN		BQ7358_RS07340	1719		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	493750	495468	-	WP_062173353.1	WP_062173353.1		DNA repair protein RecN	recN		BQ7358_RS07340	1719	572	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	495485	496294	-							BQ7358_RS07345	810		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	495485	496294	-	WP_072520419.1	WP_072520419.1		TlyA family RNA methyltransferase			BQ7358_RS07345	810	269	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	496750	497727	-							BQ7358_RS07350	978		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	496750	497727	-	WP_072520420.1	WP_072520420.1		BtrH N-terminal domain-containing protein			BQ7358_RS07350	978	325	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	497724	498239	-							BQ7358_RS07355	516		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	497724	498239	-	WP_062173347.1	WP_062173347.1		helix-turn-helix transcriptional regulator			BQ7358_RS07355	516	171	
gene	pseudogene	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	498401	499351	+							BQ7358_RS07360	951		partial;pseudo
CDS	without_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	498401	499351	+				DDE-type integrase/transposase/recombinase			BQ7358_RS07360	951		partial;pseudo
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	499864	502257	-							BQ7358_RS07365	2394		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	499864	502257	-	WP_062173345.1	WP_062173345.1		glycogen/starch/alpha-glucan phosphorylase			BQ7358_RS07365	2394	797	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	502308	503726	-					glgA		BQ7358_RS07370	1419		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	502308	503726	-	WP_062173343.1	WP_062173343.1		glycogen synthase GlgA	glgA		BQ7358_RS07370	1419	472	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	503866	505011	-					glgD		BQ7358_RS07375	1146		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	503866	505011	-	WP_234971573.1	WP_234971573.1		glucose-1-phosphate adenylyltransferase subunit GlgD	glgD		BQ7358_RS07375	1146	381	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	504983	506155	-							BQ7358_RS07380	1173		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	504983	506155	-	WP_062173339.1	WP_062173339.1		glucose-1-phosphate adenylyltransferase			BQ7358_RS07380	1173	390	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	506179	508032	-					glgB		BQ7358_RS07385	1854		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	506179	508032	-	WP_062173337.1	WP_062173337.1		1,4-alpha-glucan branching protein GlgB	glgB		BQ7358_RS07385	1854	617	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	508348	510198	+							BQ7358_RS07390	1851		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	508348	510198	+	WP_062173335.1	WP_062173335.1		glycoside hydrolase family 13 protein			BQ7358_RS07390	1851	616	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	510389	510754	-							BQ7358_RS07395	366		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	510389	510754	-	WP_062173333.1	WP_062173333.1		hypothetical protein			BQ7358_RS07395	366	121	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	511001	512992	+					uvrB		BQ7358_RS07400	1992		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	511001	512992	+	WP_200773566.1	WP_200773566.1		excinuclease ABC subunit UvrB	uvrB		BQ7358_RS07400	1992	663	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	513119	514186	+							BQ7358_RS07405	1068		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	513119	514186	+	WP_062173329.1	WP_062173329.1		D-alanine--D-alanine ligase			BQ7358_RS07405	1068	355	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	514200	515561	+							BQ7358_RS07410	1362		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	514200	515561	+	WP_072520422.1	WP_072520422.1		UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase			BQ7358_RS07410	1362	453	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	515659	517038	-							BQ7358_RS07415	1380		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	515659	517038	-	WP_200773567.1	WP_200773567.1		ABC transporter permease			BQ7358_RS07415	1380	459	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	517088	517726	-							BQ7358_RS07420	639		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	517088	517726	-	WP_062173324.1	WP_062173324.1		ABC transporter ATP-binding protein			BQ7358_RS07420	639	212	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	517740	519032	-							BQ7358_RS07425	1293		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	517740	519032	-	WP_062173322.1	WP_062173322.1		FtsX-like permease family protein			BQ7358_RS07425	1293	430	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	519719	521407	-							BQ7358_RS07430	1689		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	519719	521407	-	WP_062173321.1	WP_062173321.1		selenide, water dikinase			BQ7358_RS07430	1689	562	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	521684	522466	-					codY		BQ7358_RS07435	783		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	521684	522466	-	WP_021752568.1	WP_021752568.1		GTP-sensing pleiotropic transcriptional regulator CodY	codY		BQ7358_RS07435	783	260	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	522547	523851	-					trmFO		BQ7358_RS07440	1305		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	522547	523851	-	WP_062173320.1	WP_062173320.1		FADH(2)-oxidizing methylenetetrahydrofolate--tRNA-(uracil(54)-C(5))-methyltransferase TrmFO	trmFO		BQ7358_RS07440	1305	434	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	523867	525108	-					thiI		BQ7358_RS07445	1242		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	523867	525108	-	WP_062173319.1	WP_062173319.1		tRNA 4-thiouridine(8) synthase ThiI	thiI		BQ7358_RS07445	1242	413	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	525098	526246	-							BQ7358_RS07450	1149		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	525098	526246	-	WP_072520424.1	WP_072520424.1		cysteine desulfurase			BQ7358_RS07450	1149	382	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	526458	526883	-							BQ7358_RS07455	426		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	526458	526883	-	WP_062173317.1	WP_062173317.1		hypothetical protein			BQ7358_RS07455	426	141	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	526885	527472	-							BQ7358_RS07460	588		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	526885	527472	-	WP_062173316.1	WP_062173316.1		1-acyl-sn-glycerol-3-phosphate acyltransferase			BQ7358_RS07460	588	195	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	527486	528160	-					cmk		BQ7358_RS07465	675		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	527486	528160	-	WP_062173314.1	WP_062173314.1		(d)CMP kinase	cmk		BQ7358_RS07465	675	224	
gene	pseudogene	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	528382	529332	+							BQ7358_RS07470	951		partial;pseudo
CDS	without_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	528382	529332	+				DDE-type integrase/transposase/recombinase			BQ7358_RS07470	951		partial;pseudo
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	529717	531090	-							BQ7358_RS07475	1374		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	529717	531090	-	WP_062173312.1	WP_062173312.1		glycine--tRNA ligase			BQ7358_RS07475	1374	457	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	531371	532969	-							BQ7358_RS07480	1599		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	531371	532969	-	WP_062173310.1	WP_062173310.1		ATP-binding cassette domain-containing protein			BQ7358_RS07480	1599	532	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	533033	533389	-					rbfA		BQ7358_RS07485	357		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	533033	533389	-	WP_062173308.1	WP_062173308.1		30S ribosome-binding factor RbfA	rbfA		BQ7358_RS07485	357	118	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	533403	535514	-					infB		BQ7358_RS07490	2112		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	533403	535514	-	WP_072520425.1	WP_072520425.1		translation initiation factor IF-2	infB		BQ7358_RS07490	2112	703	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	535514	535825	-							BQ7358_RS07495	312		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	535514	535825	-	WP_072520426.1	WP_072520426.1		ribosomal L7Ae/L30e/S12e/Gadd45 family protein			BQ7358_RS07495	312	103	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	535825	536112	-							BQ7358_RS07500	288		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	535825	536112	-	WP_062173300.1	WP_062173300.1		YlxR family protein			BQ7358_RS07500	288	95	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	536126	537157	-					nusA		BQ7358_RS07505	1032		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	536126	537157	-	WP_062173298.1	WP_062173298.1		transcription termination factor NusA	nusA		BQ7358_RS07505	1032	343	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	537179	537643	-					rimP		BQ7358_RS07510	465		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	537179	537643	-	WP_062173296.1	WP_062173296.1		ribosome maturation factor RimP	rimP		BQ7358_RS07510	465	154	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	538433	538813	-							BQ7358_RS07515	381		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	538433	538813	-	WP_062173294.1	WP_062173294.1		VOC family protein			BQ7358_RS07515	381	126	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	538830	539669	-							BQ7358_RS07520	840		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	538830	539669	-	WP_062174718.1	WP_062174718.1		DegV family protein			BQ7358_RS07520	840	279	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	539724	540269	-					nusG		BQ7358_RS07525	546		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	539724	540269	-	WP_021752585.1	WP_021752585.1		transcription termination/antitermination protein NusG	nusG		BQ7358_RS07525	546	181	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	540281	540454	-					secE		BQ7358_RS07530	174		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	540281	540454	-	WP_021752586.1	WP_021752586.1		preprotein translocase subunit SecE	secE		BQ7358_RS07530	174	57	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	540686	542422	-							BQ7358_RS07535	1737		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	540686	542422	-	WP_072520427.1	WP_072520427.1		ABC transporter ATP-binding protein/permease			BQ7358_RS07535	1737	578	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	542422	544167	-							BQ7358_RS07540	1746		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	542422	544167	-	WP_062173290.1	WP_062173290.1		ATP-binding cassette domain-containing protein			BQ7358_RS07540	1746	581	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	544615	545067	+							BQ7358_RS07545	453		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	544615	545067	+	WP_174222373.1	WP_174222373.1		nucleoside 2-deoxyribosyltransferase			BQ7358_RS07545	453	150	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	545240	547591	-					priA		BQ7358_RS07550	2352		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	545240	547591	-	WP_072520428.1	WP_072520428.1		primosomal protein N'	priA		BQ7358_RS07550	2352	783	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	547655	548821	-					coaBC		BQ7358_RS07555	1167		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	547655	548821	-	WP_062173284.1	WP_062173284.1		bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC	coaBC		BQ7358_RS07555	1167	388	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	548845	549171	-							BQ7358_RS07560	327		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	548845	549171	-	WP_021752592.1	WP_021752592.1		DivIVA domain-containing protein			BQ7358_RS07560	327	108	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	549184	549936	-							BQ7358_RS07565	753		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	549184	549936	-	WP_062173282.1	WP_062173282.1		16S rRNA (uracil(1498)-N(3))-methyltransferase			BQ7358_RS07565	753	250	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	550085	550468	+							BQ7358_RS08520	384		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	550085	550468	+	WP_062173280.1	WP_062173280.1		TetR/AcrR family transcriptional regulator			BQ7358_RS08520	384	127	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	550679	551590	+							BQ7358_RS07575	912		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	550679	551590	+	WP_083577646.1	WP_083577646.1		alpha/beta hydrolase			BQ7358_RS07575	912	303	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	551789	552928	-					mltG		BQ7358_RS07580	1140		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	551789	552928	-	WP_062173276.1	WP_062173276.1		endolytic transglycosylase MltG	mltG		BQ7358_RS07580	1140	379	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	552932	553234	-							BQ7358_RS07585	303		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	552932	553234	-	WP_062173274.1	WP_062173274.1		DUF1292 domain-containing protein			BQ7358_RS07585	303	100	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	553256	553684	-					ruvX		BQ7358_RS07590	429		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	553256	553684	-	WP_062173272.1	WP_062173272.1		Holliday junction resolvase RuvX	ruvX		BQ7358_RS07590	429	142	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	553685	553939	-							BQ7358_RS07595	255		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	553685	553939	-	WP_021752599.1	WP_021752599.1		IreB family regulatory phosphoprotein			BQ7358_RS07595	255	84	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	553953	554792	-							BQ7358_RS07600	840		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	553953	554792	-	WP_062173270.1	WP_062173270.1		DegV family protein			BQ7358_RS07600	840	279	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	554793	555287	-							BQ7358_RS07605	495		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	554793	555287	-	WP_062173267.1	WP_062173267.1		dihydrofolate reductase			BQ7358_RS07605	495	164	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	555302	556240	-							BQ7358_RS07610	939		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	555302	556240	-	WP_062173265.1	WP_062173265.1		thymidylate synthase			BQ7358_RS07610	939	312	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	556247	556636	-					mntR		BQ7358_RS07615	390		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	556247	556636	-	WP_021752603.1	WP_021752603.1		transcriptional regulator MntR	mntR		BQ7358_RS07615	390	129	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	556654	557430	-							BQ7358_RS07620	777		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	556654	557430	-	WP_062173264.1	WP_062173264.1		Nif3-like dinuclear metal center hexameric protein			BQ7358_RS07620	777	258	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	557662	558786	-					alr		BQ7358_RS07625	1125		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	557662	558786	-	WP_082729122.1	WP_082729122.1		alanine racemase	alr		BQ7358_RS07625	1125	374	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	558827	560140	-							BQ7358_RS07630	1314		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	558827	560140	-	WP_062173262.1	WP_062173262.1		amino acid permease			BQ7358_RS07630	1314	437	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	560553	561101	+							BQ7358_RS07635	549		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	560553	561101	+	WP_062173260.1	WP_062173260.1		VanZ family protein			BQ7358_RS07635	549	182	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	561152	561895	-							BQ7358_RS07640	744		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	561152	561895	-	WP_062173258.1	WP_062173258.1		SDR family oxidoreductase			BQ7358_RS07640	744	247	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	562011	562403	-							BQ7358_RS07645	393		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	562011	562403	-	WP_062173257.1	WP_062173257.1		cupin domain-containing protein			BQ7358_RS07645	393	130	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	562425	562805	-							BQ7358_RS07650	381		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	562425	562805	-	WP_062173255.1	WP_062173255.1		MerR family transcriptional regulator			BQ7358_RS07650	381	126	
gene	pseudogene	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	563183	564584	+							BQ7358_RS07655	1402		pseudo
CDS	without_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	563183	564584	+				ISL3 family transposase			BQ7358_RS07655	1402		pseudo
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	564696	565733	-							BQ7358_RS07660	1038		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	564696	565733	-	WP_062173253.1	WP_062173253.1		M42 family metallopeptidase			BQ7358_RS07660	1038	345	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	565909	568020	-							BQ7358_RS07665	2112		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	565909	568020	-	WP_062173251.1	WP_062173251.1		DNA topoisomerase III			BQ7358_RS07665	2112	703	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	568291	568494	-					mtrB		BQ7358_RS07670	204		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	568291	568494	-	WP_021752615.1	WP_021752615.1		trp RNA-binding attenuation protein MtrB	mtrB		BQ7358_RS07670	204	67	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	568507	569073	-					folE		BQ7358_RS07675	567		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	568507	569073	-	WP_197415964.1	WP_197415964.1		GTP cyclohydrolase I FolE	folE		BQ7358_RS07675	567	188	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	569225	569497	-							BQ7358_RS07680	273		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	569225	569497	-	WP_003144688.1	WP_003144688.1		HU family DNA-binding protein			BQ7358_RS07680	273	90	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	569698	570708	-							BQ7358_RS07685	1011		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	569698	570708	-	WP_062173248.1	WP_062173248.1		NAD(P)H-dependent glycerol-3-phosphate dehydrogenase			BQ7358_RS07685	1011	336	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	570832	572688	-					cadA		BQ7358_RS07690	1857		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	570832	572688	-	WP_234971574.1	WP_234971574.1		cadmium-translocating P-type ATPase	cadA		BQ7358_RS07690	1857	618	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	572714	572998	-							BQ7358_RS07695	285		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	572714	572998	-	WP_083577647.1	WP_083577647.1		metalloregulator ArsR/SmtB family transcription factor			BQ7358_RS07695	285	94	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	573176	573379	+							BQ7358_RS07700	204		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	573176	573379	+	WP_062173246.1	WP_062173246.1		hypothetical protein			BQ7358_RS07700	204	67	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	573385	573591	+							BQ7358_RS07705	207		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	573385	573591	+	WP_062173244.1	WP_062173244.1		hypothetical protein			BQ7358_RS07705	207	68	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	573607	574209	+							BQ7358_RS07710	603		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	573607	574209	+	WP_062173242.1	WP_062173242.1		hypothetical protein			BQ7358_RS07710	603	200	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	574373	575680	-					der		BQ7358_RS07715	1308		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	574373	575680	-	WP_062173239.1	WP_062173239.1		ribosome biogenesis GTPase Der	der		BQ7358_RS07715	1308	435	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635546.1	575789	576997	-					rpsA		BQ7358_RS07720	1209		
