# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	78625	80091	+					panF		HF965_RS04440	1467		old_locus_tag=HF965_04440
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	78625	80091	+	WP_031552224.1	WP_031552224.1		sodium/pantothenate symporter	panF		HF965_RS04440	1467	488	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	80118	80297	+							HF965_RS04445	180		old_locus_tag=HF965_04445
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	80118	80297	+	WP_031552227.1	WP_031552227.1		DUF6501 family protein			HF965_RS04445	180	59	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	80314	80769	+							HF965_RS04450	456		old_locus_tag=HF965_04450
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	80314	80769	+	WP_031552230.1	WP_031552230.1		LysM peptidoglycan-binding domain-containing protein			HF965_RS04450	456	151	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	80816	81994	-							HF965_RS04455	1179		old_locus_tag=HF965_04455
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	80816	81994	-	WP_031552232.1	WP_031552232.1		aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme			HF965_RS04455	1179	392	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	82016	82843	-							HF965_RS04460	828		old_locus_tag=HF965_04460
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	82016	82843	-	WP_031552234.1	WP_031552234.1		MetQ/NlpA family ABC transporter substrate-binding protein			HF965_RS04460	828	275	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	82863	83543	-							HF965_RS04465	681		old_locus_tag=HF965_04465
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	82863	83543	-	WP_006363452.1	WP_006363452.1		ABC transporter permease			HF965_RS04465	681	226	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	83533	84552	-							HF965_RS04470	1020		old_locus_tag=HF965_04470
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	83533	84552	-	WP_031552236.1	WP_031552236.1		ATP-binding cassette domain-containing protein			HF965_RS04470	1020	339	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	85050	85808	+							HF965_RS04475	759		old_locus_tag=HF965_04475
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	85050	85808	+	WP_035496381.1	WP_035496381.1		isoprenyl transferase			HF965_RS04475	759	252	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	85798	86580	+							HF965_RS04480	783		old_locus_tag=HF965_04480
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	85798	86580	+	WP_031552240.1	WP_031552240.1		phosphatidate cytidylyltransferase			HF965_RS04480	783	260	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	86594	87901	+					rseP		HF965_RS04485	1308		old_locus_tag=HF965_04485
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	86594	87901	+	WP_031552242.1	WP_031552242.1		RIP metalloprotease RseP	rseP		HF965_RS04485	1308	435	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	88209	89387	+							HF965_RS04490	1179		old_locus_tag=HF965_04490
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	88209	89387	+	WP_035496383.1	WP_035496383.1		AAA family ATPase			HF965_RS04490	1179	392	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	89527	90348	+							HF965_RS04495	822		old_locus_tag=HF965_04495
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	89527	90348	+	WP_031552246.1	WP_031552246.1		energy-coupling factor transporter ATPase			HF965_RS04495	822	273	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	90333	91214	+							HF965_RS04500	882		old_locus_tag=HF965_04500
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	90333	91214	+	WP_031552248.1	WP_031552248.1		energy-coupling factor transporter ATPase			HF965_RS04500	882	293	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	91211	91999	+							HF965_RS04505	789		old_locus_tag=HF965_04505
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	91211	91999	+	WP_031552251.1	WP_031552251.1		energy-coupling factor transporter transmembrane protein EcfT			HF965_RS04505	789	262	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	92044	93075	+							HF965_RS04510	1032		old_locus_tag=HF965_04510
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	92044	93075	+	WP_031552254.1	WP_031552254.1		L-threonylcarbamoyladenylate synthase			HF965_RS04510	1032	343	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	93092	94054	+							HF965_RS04515	963		old_locus_tag=HF965_04515
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	93092	94054	+	WP_031552257.1	WP_031552257.1		glycosyltransferase family 2 protein			HF965_RS04515	963	320	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	94058	95626	+							HF965_RS04520	1569		old_locus_tag=HF965_04520
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	94058	95626	+	WP_031552260.1	WP_031552260.1		membrane protein			HF965_RS04520	1569	522	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	95607	96803	+							HF965_RS04525	1197		old_locus_tag=HF965_04525
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	95607	96803	+	WP_031552263.1	WP_031552263.1		leucine-rich repeat domain-containing protein			HF965_RS04525	1197	398	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	97140	99083	+					thrS		HF965_RS04530	1944		old_locus_tag=HF965_04530
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	97140	99083	+	WP_031552266.1	WP_031552266.1		threonine--tRNA ligase	thrS		HF965_RS04530	1944	647	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	99138	99722	+							HF965_RS04535	585		old_locus_tag=HF965_04535
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	99138	99722	+	WP_031552269.1	WP_031552269.1		peptidylprolyl isomerase			HF965_RS04535	585	194	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	99883	101169	+							HF965_RS04540	1287		old_locus_tag=HF965_04540
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	99883	101169	+	WP_006363435.1	WP_006363435.1		NCS2 family nucleobase:cation symporter			HF965_RS04540	1287	428	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	101312	102199	+							HF965_RS04545	888		old_locus_tag=HF965_04545
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	101312	102199	+	WP_031552272.1	WP_031552272.1		membrane protein insertase YidC			HF965_RS04545	888	295	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	102350	103360	+							HF965_RS04550	1011		old_locus_tag=HF965_04550
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	102350	103360	+	WP_031552275.1	WP_031552275.1		NAD(P)H-dependent glycerol-3-phosphate dehydrogenase			HF965_RS04550	1011	336	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	103547	103819	+							HF965_RS04555	273		old_locus_tag=HF965_04555
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	103547	103819	+	WP_003144688.1	WP_003144688.1		HU family DNA-binding protein			HF965_RS04555	273	90	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	103887	104447	+					folE		HF965_RS04560	561		old_locus_tag=HF965_04560
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	103887	104447	+	WP_006363431.1	WP_006363431.1		GTP cyclohydrolase I FolE	folE		HF965_RS04560	561	186	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	104471	104674	+					mtrB		HF965_RS04565	204		old_locus_tag=HF965_04565
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	104471	104674	+	WP_031552280.1	WP_031552280.1		trp RNA-binding attenuation protein MtrB	mtrB		HF965_RS04565	204	67	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	104715	106076	-							HF965_RS04570	1362		old_locus_tag=HF965_04570
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	104715	106076	-	WP_210727755.1	WP_210727755.1		FAD-dependent oxidoreductase			HF965_RS04570	1362	453	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	106379	106654	+							HF965_RS04580	276		old_locus_tag=HF965_04580
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	106379	106654	+	WP_006363428.1	WP_006363428.1		co-chaperone GroES			HF965_RS04580	276	91	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	106663	108267	+					groL		HF965_RS04585	1605		old_locus_tag=HF965_04585
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	106663	108267	+	WP_031552288.1	WP_031552288.1		chaperonin GroEL	groL		HF965_RS04585	1605	534	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	108347	108652	+					trxA		HF965_RS04590	306		old_locus_tag=HF965_04590
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	108347	108652	+	WP_031552292.1	WP_031552292.1		thioredoxin	trxA		HF965_RS04590	306	101	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	108764	110101	-					glnA		HF965_RS04595	1338		old_locus_tag=HF965_04595
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	108764	110101	-	WP_031552295.1	WP_031552295.1		type I glutamate--ammonia ligase	glnA		HF965_RS04595	1338	445	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	110134	110517	-							HF965_RS04600	384		old_locus_tag=HF965_04600
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	110134	110517	-	WP_006363425.1	WP_006363425.1		MerR family transcriptional regulator			HF965_RS04600	384	127	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	110745	110927	+							HF965_RS04605	183		old_locus_tag=HF965_04605
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	110745	110927	+	WP_006363424.1	WP_006363424.1		hypothetical protein			HF965_RS04605	183	60	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	110985	112589	+							HF965_RS04610	1605		old_locus_tag=HF965_04610
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	110985	112589	+	WP_247599265.1	WP_247599265.1		polysaccharide biosynthesis protein			HF965_RS04610	1605	534	
gene	pseudogene	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	112589	113296	+							HF965_RS04615	708		partial;pseudo;old_locus_tag=HF965_04615
CDS	without_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	112589	113296	+				16S rRNA pseudouridine(516) synthase			HF965_RS04615	708		partial;pseudo
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	113311	114708	+					pepV		HF965_RS04620	1398		old_locus_tag=HF965_04620
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	113311	114708	+	WP_031552303.1	WP_031552303.1		dipeptidase PepV	pepV		HF965_RS04620	1398	465	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	114938	115714	+							HF965_RS04625	777		old_locus_tag=HF965_04625
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	114938	115714	+	WP_031552305.1	WP_031552305.1		phosphotransferase family protein			HF965_RS04625	777	258	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	115809	116576	+							HF965_RS04630	768		old_locus_tag=HF965_04630
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	115809	116576	+	WP_031552308.1	WP_031552308.1		TIGR01457 family HAD-type hydrolase			HF965_RS04630	768	255	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	116597	117358	+					map		HF965_RS04635	762		old_locus_tag=HF965_04635
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	116597	117358	+	WP_031552311.1	WP_031552311.1		type I methionyl aminopeptidase	map		HF965_RS04635	762	253	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	117438	119489	+					topA		HF965_RS04640	2052		old_locus_tag=HF965_04640
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	117438	119489	+	WP_031552313.1	WP_031552313.1		type I DNA topoisomerase	topA		HF965_RS04640	2052	683	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	119765	121099	+					brnQ		HF965_RS04645	1335		old_locus_tag=HF965_04645
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	119765	121099	+	WP_031552315.1	WP_031552315.1		branched-chain amino acid transport system II carrier protein	brnQ		HF965_RS04645	1335	444	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	121272	122117	+							HF965_RS04650	846		old_locus_tag=HF965_04650
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	121272	122117	+	WP_031552317.1	WP_031552317.1		hypothetical protein			HF965_RS04650	846	281	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	122117	122875	+							HF965_RS04655	759		old_locus_tag=HF965_04655
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	122117	122875	+	WP_031552319.1	WP_031552319.1		iron ABC transporter permease			HF965_RS04655	759	252	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	122899	123660	+							HF965_RS04660	762		old_locus_tag=HF965_04660
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	122899	123660	+	WP_031552323.1	WP_031552323.1		TerC family protein			HF965_RS04660	762	253	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	123777	125444	+							HF965_RS04665	1668		old_locus_tag=HF965_04665
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	123777	125444	+	WP_031552327.1	WP_031552327.1		fibronectin-binding domain-containing protein			HF965_RS04665	1668	555	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	125471	126178	+							HF965_RS04670	708		old_locus_tag=HF965_04670
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	125471	126178	+	WP_031552329.1	WP_031552329.1		AzlC family ABC transporter permease			HF965_RS04670	708	235	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	126165	126491	+							HF965_RS04675	327		old_locus_tag=HF965_04675
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	126165	126491	+	WP_031552332.1	WP_031552332.1		AzlD domain-containing protein			HF965_RS04675	327	108	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	126612	127232	+					gmk		HF965_RS04680	621		old_locus_tag=HF965_04680
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	126612	127232	+	WP_031552335.1	WP_031552335.1		guanylate kinase	gmk		HF965_RS04680	621	206	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	127243	127440	+					rpoZ		HF965_RS04685	198		old_locus_tag=HF965_04685
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	127243	127440	+	WP_006363405.1	WP_006363405.1		DNA-directed RNA polymerase subunit omega	rpoZ		HF965_RS04685	198	65	
gene	RNase_P_RNA	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	127499	127880	+					rnpB		HF965_RS04690	382		old_locus_tag=HF965_04690
ncRNA	RNase_P_RNA	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	127499	127880	+				RNase P RNA component class B	rnpB		HF965_RS04690	382		
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	127935	129062	+							HF965_RS04695	1128		old_locus_tag=HF965_04695
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	127935	129062	+	WP_031552339.1	WP_031552339.1		class I SAM-dependent RNA methyltransferase			HF965_RS04695	1128	375	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	129149	129652	+							HF965_RS04700	504		old_locus_tag=HF965_04700
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000005.1	129149	129652	+	WP_031552341.1	WP_031552341.1		Rrf2 family transcriptional regulator			HF965_RS04700	504	167	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000006.1	174	839	-							HF965_RS04705	666		old_locus_tag=HF965_04705
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000006.1	174	839	-	WP_031553911.1	WP_031553911.1		hypothetical protein			HF965_RS04705	666	221	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000006.1	912	2375	-					guaB		HF965_RS04710	1464		old_locus_tag=HF965_04710
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000006.1	912	2375	-	WP_031553914.1	WP_031553914.1		IMP dehydrogenase	guaB		HF965_RS04710	1464	487	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000006.1	2392	2982	-							HF965_RS04715	591		old_locus_tag=HF965_04715
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000006.1	2392	2982	-	WP_031553917.1	WP_031553917.1		xanthine phosphoribosyltransferase			HF965_RS04715	591	196	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000006.1	3091	3966	-					hslO		HF965_RS04720	876		old_locus_tag=HF965_04720
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000006.1	3091	3966	-	WP_031553920.1	WP_031553920.1		Hsp33 family molecular chaperone HslO	hslO		HF965_RS04720	876	291	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000006.1	4165	4938	-							HF965_RS04725	774		old_locus_tag=HF965_04725
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000006.1	4165	4938	-	WP_031553922.1	WP_031553922.1		type III pantothenate kinase			HF965_RS04725	774	257	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000006.1	5060	6244	-							HF965_RS04730	1185		old_locus_tag=HF965_04730
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000006.1	5060	6244	-	WP_031553925.1	WP_031553925.1		AraC family transcriptional regulator			HF965_RS04730	1185	394	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000006.1	6274	7098	-							HF965_RS04735	825		old_locus_tag=HF965_04735
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000006.1	6274	7098	-	WP_031553928.1	WP_031553928.1		ABC transporter permease subunit			HF965_RS04735	825	274	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000006.1	7098	8459	-							HF965_RS04740	1362		old_locus_tag=HF965_04740
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000006.1	7098	8459	-	WP_051618994.1	WP_051618994.1		ATP-binding cassette domain-containing protein			HF965_RS04740	1362	453	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000006.1	9070	9612	+							HF965_RS04745	543		old_locus_tag=HF965_04745
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000006.1	9070	9612	+	WP_031553934.1	WP_031553934.1		5-formyltetrahydrofolate cyclo-ligase			HF965_RS04745	543	180	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000006.1	9606	10367	+							HF965_RS04750	762		old_locus_tag=HF965_04750
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000006.1	9606	10367	+	WP_031553938.1	WP_031553938.1		class I SAM-dependent methyltransferase			HF965_RS04750	762	253	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000006.1	10406	10672	-							HF965_RS04755	267		old_locus_tag=HF965_04755
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000006.1	10406	10672	-	WP_031553941.1	WP_031553941.1		UPF0223 family protein			HF965_RS04755	267	88	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000006.1	10681	11355	-							HF965_RS04760	675		old_locus_tag=HF965_04760
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000006.1	10681	11355	-	WP_031553944.1	WP_031553944.1		response regulator transcription factor			HF965_RS04760	675	224	
gene	pseudogene	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000006.1	11423	11752	-							HF965_RS04765	330		partial;pseudo;old_locus_tag=HF965_04765
CDS	without_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000006.1	11423	11752	-				VanZ family protein			HF965_RS04765	330		partial;pseudo
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000006.1	12142	12459	+							HF965_RS04770	318		old_locus_tag=HF965_04770
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000006.1	12142	12459	+	WP_006364100.1	WP_006364100.1		DUF1904 family protein			HF965_RS04770	318	105	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000006.1	12500	14230	-							HF965_RS04775	1731		old_locus_tag=HF965_04775
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000006.1	12500	14230	-	WP_031553947.1	WP_031553947.1		ABC transporter ATP-binding protein/permease			HF965_RS04775	1731	576	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000006.1	14232	15980	-							HF965_RS04780	1749		old_locus_tag=HF965_04780
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000006.1	14232	15980	-	WP_031553950.1	WP_031553950.1		ABC transporter ATP-binding protein/permease			HF965_RS04780	1749	582	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000006.1	16047	16670	-							HF965_RS04785	624		old_locus_tag=HF965_04785
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000006.1	16047	16670	-	WP_031553953.1	WP_031553953.1		ribonuclease H family protein			HF965_RS04785	624	207	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000006.1	16910	18217	+					murC		HF965_RS04790	1308		old_locus_tag=HF965_04790
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000006.1	16910	18217	+	WP_031553956.1	WP_031553956.1		UDP-N-acetylmuramate--L-alanine ligase	murC		HF965_RS04790	1308	435	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000006.1	18275	18796	+							HF965_RS04795	522		old_locus_tag=HF965_04795
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000006.1	18275	18796	+	WP_006364095.1	WP_006364095.1		DUF948 domain-containing protein			HF965_RS04795	522	173	
