# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000004.1	140540	141082	-	WP_179940959.1	WP_179940959.1		ImmA/IrrE family metallo-endopeptidase			IR085_RS03600	543	180	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000050.1	1	525	-							IR085_RS08315	525		partial;old_locus_tag=IR085_08315
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000050.1	1	525	-	WP_179941947.1	WP_179941947.1		ATP-binding cassette domain-containing protein			IR085_RS08315	525	175	partial
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000052.1	1	182	-							IR085_RS08320	182		partial;old_locus_tag=IR085_08320
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000052.1	1	182	-	WP_218926400.1	WP_218926400.1		hypothetical protein			IR085_RS08320	182	61	partial
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000052.1	175	498	-							IR085_RS08325	324		partial;old_locus_tag=IR085_08325
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000052.1	175	498	-	WP_179941948.1	WP_179941948.1		winged helix-turn-helix domain-containing protein			IR085_RS08325	324	107	partial
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000053.1	1	492	-							IR085_RS08330	492		partial;old_locus_tag=IR085_08330
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000053.1	1	492	-	WP_179941949.1	WP_179941949.1		transposase			IR085_RS08330	492	163	partial
gene	tRNA	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000054.1	168	243	-							IR085_RS08335	76		old_locus_tag=IR085_08335
tRNA		GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000054.1	168	243	-				tRNA-Ala			IR085_RS08335	76		anticodon=TGC
gene	tRNA	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000054.1	273	349	-							IR085_RS08340	77		old_locus_tag=IR085_08340
tRNA		GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000054.1	273	349	-				tRNA-Ile			IR085_RS08340	77		anticodon=GAT
gene	rRNA	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000054.1	416	491	-							IR085_RS08345	76		partial;old_locus_tag=IR085_08345
rRNA		GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000054.1	416	491	-				16S ribosomal RNA			IR085_RS08345	76		partial
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000055.1	1	486	-							IR085_RS08350	486		partial;old_locus_tag=IR085_08350
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000055.1	1	486	-	WP_179941950.1	WP_179941950.1		hypothetical protein			IR085_RS08350	486	161	partial
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000056.1	1	479	+							IR085_RS08355	479		partial;old_locus_tag=IR085_08355
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000056.1	1	479	+	WP_179941951.1	WP_179941951.1		class I SAM-dependent methyltransferase			IR085_RS08355	479	159	partial
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000057.1	1	478	+							IR085_RS08360	478		partial;old_locus_tag=IR085_08360
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000057.1	1	478	+	WP_179941952.1	WP_179941952.1		TonB-dependent receptor plug domain-containing protein			IR085_RS08360	478	159	partial
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000058.1	1	433	-							IR085_RS08365	433		partial;old_locus_tag=IR085_08365
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000058.1	1	433	-	WP_179941953.1	WP_179941953.1		response regulator			IR085_RS08365	433	144	partial
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000059.1	1	475	-							IR085_RS08370	475		partial;old_locus_tag=IR085_08370
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000059.1	1	475	-	WP_179941954.1	WP_179941954.1		aminotransferase class III-fold pyridoxal phosphate-dependent enzyme			IR085_RS08370	475	158	partial
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	1	1124	+							IR085_RS03605	1124		partial;old_locus_tag=IR085_03600
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	1	1124	+	WP_179940987.1	WP_179940987.1		Cna B-type domain-containing protein			IR085_RS03605	1124	373	partial
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	1240	2841	-							IR085_RS03610	1602		old_locus_tag=IR085_03605
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	1240	2841	-	WP_179940989.1	WP_179940989.1		ABC transporter ATP-binding protein/permease			IR085_RS03610	1602	533	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	2841	4565	-							IR085_RS03615	1725		old_locus_tag=IR085_03610
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	2841	4565	-	WP_179940991.1	WP_179940991.1		ATP-binding cassette domain-containing protein			IR085_RS03615	1725	574	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	4817	5200	+							IR085_RS03620	384		old_locus_tag=IR085_03615
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	4817	5200	+	WP_179940993.1	WP_179940993.1		NAD(P)H-binding protein			IR085_RS03620	384	127	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	5249	5452	+							IR085_RS03625	204		old_locus_tag=IR085_03620
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	5249	5452	+	WP_179940995.1	WP_179940995.1		hypothetical protein			IR085_RS03625	204	67	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	5517	5981	+							IR085_RS03630	465		old_locus_tag=IR085_03625
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	5517	5981	+	WP_179940997.1	WP_179940997.1		low molecular weight phosphotyrosine protein phosphatase			IR085_RS03630	465	154	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	5993	6763	+							IR085_RS03635	771		old_locus_tag=IR085_03630
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	5993	6763	+	WP_218926348.1	WP_218926348.1		Cof-type HAD-IIB family hydrolase			IR085_RS03635	771	256	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	6815	7831	-							IR085_RS03640	1017		old_locus_tag=IR085_03635
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	6815	7831	-	WP_179940999.1	WP_179940999.1		adenosine deaminase			IR085_RS03640	1017	338	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	8037	9206	-							IR085_RS03645	1170		old_locus_tag=IR085_03640
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	8037	9206	-	WP_179941001.1	WP_179941001.1		TVP38/TMEM64 family protein			IR085_RS03645	1170	389	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	9220	9909	-							IR085_RS03650	690		old_locus_tag=IR085_03645
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	9220	9909	-	WP_179941003.1	WP_179941003.1		YdjY domain-containing protein			IR085_RS03650	690	229	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	10271	10816	+							IR085_RS03655	546		old_locus_tag=IR085_03650
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	10271	10816	+	WP_179941005.1	WP_179941005.1		hypothetical protein			IR085_RS03655	546	181	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	10866	12209	-							IR085_RS03660	1344		old_locus_tag=IR085_03655
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	10866	12209	-	WP_179941007.1	WP_179941007.1		MATE family efflux transporter			IR085_RS03660	1344	447	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	12357	12854	+							IR085_RS03665	498		old_locus_tag=IR085_03660
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	12357	12854	+	WP_179941009.1	WP_179941009.1		DUF4064 domain-containing protein			IR085_RS03665	498	165	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	12898	13938	-							IR085_RS03670	1041		old_locus_tag=IR085_03665
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	12898	13938	-	WP_179941011.1	WP_179941011.1		cyclically-permuted mutarotase family protein			IR085_RS03670	1041	346	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	13975	14697	-					nagB		IR085_RS03675	723		old_locus_tag=IR085_03670
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	13975	14697	-	WP_179941013.1	WP_179941013.1		glucosamine-6-phosphate deaminase	nagB		IR085_RS03675	723	240	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	14712	15854	-					nagA		IR085_RS03680	1143		old_locus_tag=IR085_03675
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	14712	15854	-	WP_179941015.1	WP_179941015.1		N-acetylglucosamine-6-phosphate deacetylase	nagA		IR085_RS03680	1143	380	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	16182	17045	+							IR085_RS03685	864		old_locus_tag=IR085_03680
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	16182	17045	+	WP_179941017.1	WP_179941017.1		ROK family protein			IR085_RS03685	864	287	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	17047	17991	+							IR085_RS03690	945		old_locus_tag=IR085_03685
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	17047	17991	+	WP_179941019.1	WP_179941019.1		acetylxylan esterase			IR085_RS03690	945	314	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	17993	18811	+							IR085_RS03695	819		old_locus_tag=IR085_03690
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	17993	18811	+	WP_179941021.1	WP_179941021.1		acetylxylan esterase			IR085_RS03695	819	272	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	18865	20226	-							IR085_RS03700	1362		old_locus_tag=IR085_03695
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	18865	20226	-	WP_179941023.1	WP_179941023.1		DUF1266 domain-containing protein			IR085_RS03700	1362	453	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	20624	21499	-							IR085_RS03705	876		old_locus_tag=IR085_03700
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	20624	21499	-	WP_179941025.1	WP_179941025.1		helix-turn-helix domain-containing protein			IR085_RS03705	876	291	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	21674	22882	+							IR085_RS09490	1209		
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	21674	22882	+	WP_218926349.1	WP_218926349.1		hypothetical protein			IR085_RS09490	1209	402	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	22940	23239	-							IR085_RS03715	300		old_locus_tag=IR085_03710
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	22940	23239	-	WP_179941027.1	WP_179941027.1		hypothetical protein			IR085_RS03715	300	99	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	23239	23928	-							IR085_RS03720	690		old_locus_tag=IR085_03715
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	23239	23928	-	WP_179941029.1	WP_179941029.1		N-acetylmannosamine-6-phosphate 2-epimerase			IR085_RS03720	690	229	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	23932	24726	-							IR085_RS03725	795		old_locus_tag=IR085_03720
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	23932	24726	-	WP_179941165.1	WP_179941165.1		carbohydrate ABC transporter permease			IR085_RS03725	795	264	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	24775	25680	-							IR085_RS03730	906		old_locus_tag=IR085_03725
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	24775	25680	-	WP_179941031.1	WP_179941031.1		sugar ABC transporter permease			IR085_RS03730	906	301	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	25756	27072	-							IR085_RS03735	1317		old_locus_tag=IR085_03730
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	25756	27072	-	WP_179941033.1	WP_179941033.1		extracellular solute-binding protein			IR085_RS03735	1317	438	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	27113	28222	-					ugpC		IR085_RS03740	1110		old_locus_tag=IR085_03735
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	27113	28222	-	WP_179941035.1	WP_179941035.1		sn-glycerol-3-phosphate ABC transporter ATP-binding protein UgpC	ugpC		IR085_RS03740	1110	369	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	28438	29541	-							IR085_RS03745	1104		old_locus_tag=IR085_03740
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	28438	29541	-	WP_179941037.1	WP_179941037.1		Gfo/Idh/MocA family oxidoreductase			IR085_RS03745	1104	367	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	29561	31615	-							IR085_RS03750	2055		old_locus_tag=IR085_03745
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	29561	31615	-	WP_179941039.1	WP_179941039.1		exo-alpha-sialidase			IR085_RS03750	2055	684	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	31646	32479	-							IR085_RS03755	834		old_locus_tag=IR085_03750
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	31646	32479	-	WP_179941041.1	WP_179941041.1		carbohydrate ABC transporter permease			IR085_RS03755	834	277	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	32479	33357	-							IR085_RS03760	879		old_locus_tag=IR085_03755
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	32479	33357	-	WP_179941043.1	WP_179941043.1		sugar ABC transporter permease			IR085_RS03760	879	292	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	33417	34757	-							IR085_RS03765	1341		old_locus_tag=IR085_03760
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	33417	34757	-	WP_179941045.1	WP_179941045.1		sugar ABC transporter substrate-binding protein			IR085_RS03765	1341	446	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	34799	35908	-					ugpC		IR085_RS03770	1110		old_locus_tag=IR085_03765
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	34799	35908	-	WP_179941046.1	WP_179941046.1		sn-glycerol-3-phosphate ABC transporter ATP-binding protein UgpC	ugpC		IR085_RS03770	1110	369	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	36179	36850	+							IR085_RS03775	672		old_locus_tag=IR085_03770
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	36179	36850	+	WP_218926356.1	WP_218926356.1		UTRA domain-containing protein			IR085_RS03775	672	223	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	36964	37599	+							IR085_RS03780	636		old_locus_tag=IR085_03775
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	36964	37599	+	WP_179941049.1	WP_179941049.1		RNA-binding protein			IR085_RS03780	636	211	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	37589	38908	+					tilS		IR085_RS03785	1320		old_locus_tag=IR085_03780
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	37589	38908	+	WP_179941051.1	WP_179941051.1		tRNA lysidine(34) synthetase TilS	tilS		IR085_RS03785	1320	439	
gene	pseudogene	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	38934	39476	+					hpt		IR085_RS03790	543		partial;pseudo;old_locus_tag=IR085_03785
CDS	without_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	38934	39476	+				hypoxanthine phosphoribosyltransferase	hpt		IR085_RS03790	543		partial;pseudo
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	39501	41591	+					ftsH		IR085_RS03795	2091		old_locus_tag=IR085_03790
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	39501	41591	+	WP_179941056.1	WP_179941056.1		ATP-dependent zinc metalloprotease FtsH	ftsH		IR085_RS03795	2091	696	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	41639	43038	+							IR085_RS03800	1400		old_locus_tag=IR085_03795
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	41639	43038	+	WP_218926350.1	WP_218926350.1		IS3 family transposase			IR085_RS03800	1398	465	ribosomal_slippage
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	43443	43631	+							IR085_RS03805	189		old_locus_tag=IR085_03800
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	43443	43631	+	WP_179941058.1	WP_179941058.1		hypothetical protein			IR085_RS03805	189	62	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	43776	45209	+							IR085_RS03810	1434		old_locus_tag=IR085_03805
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	43776	45209	+	WP_179941060.1	WP_179941060.1		bifunctional folylpolyglutamate synthase/dihydrofolate synthase			IR085_RS03810	1434	477	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	45219	46022	+					folP		IR085_RS03815	804		old_locus_tag=IR085_03810
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	45219	46022	+	WP_179941062.1	WP_179941062.1		dihydropteroate synthase	folP		IR085_RS03815	804	267	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	46117	47043	+							IR085_RS03820	927		old_locus_tag=IR085_03815
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	46117	47043	+	WP_179941064.1	WP_179941064.1		alpha/beta fold hydrolase			IR085_RS03820	927	308	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	47142	47357	+							IR085_RS03825	216		old_locus_tag=IR085_03820
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	47142	47357	+	WP_179941066.1	WP_179941066.1		hypothetical protein			IR085_RS03825	216	71	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	47465	47812	+							IR085_RS03830	348		old_locus_tag=IR085_03825
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	47465	47812	+	WP_179941068.1	WP_179941068.1		potassium channel family protein			IR085_RS03830	348	115	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	48097	48438	+							IR085_RS03835	342		old_locus_tag=IR085_03830
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	48097	48438	+	WP_179941070.1	WP_179941070.1		hypothetical protein			IR085_RS03835	342	113	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	48506	49585	-							IR085_RS03840	1080		old_locus_tag=IR085_03835
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	48506	49585	-	WP_179941072.1	WP_179941072.1		Xaa-Pro peptidase family protein			IR085_RS03840	1080	359	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	50009	51373	+							IR085_RS03845	1365		old_locus_tag=IR085_03840
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	50009	51373	+	WP_179941074.1	WP_179941074.1		peptide MFS transporter			IR085_RS03845	1365	454	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	51477	52439	+					pip		IR085_RS03850	963		old_locus_tag=IR085_03845
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	51477	52439	+	WP_218926351.1	WP_218926351.1		prolyl aminopeptidase	pip		IR085_RS03850	963	320	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	52460	54253	+							IR085_RS03855	1794		old_locus_tag=IR085_03850
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	52460	54253	+	WP_179941077.1	WP_179941077.1		aminopeptidase P family N-terminal domain-containing protein			IR085_RS03855	1794	597	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	54297	55667	-					nhaC		IR085_RS03860	1371		old_locus_tag=IR085_03855
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	54297	55667	-	WP_179941079.1	WP_179941079.1		Na+/H+ antiporter NhaC	nhaC		IR085_RS03860	1371	456	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	56229	57470	+							IR085_RS03865	1242		old_locus_tag=IR085_03860
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	56229	57470	+	WP_179941081.1	WP_179941081.1		CapA family protein			IR085_RS03865	1242	413	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	57597	58259	+							IR085_RS03870	663		old_locus_tag=IR085_03865
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	57597	58259	+	WP_179941083.1	WP_179941083.1		HAD family phosphatase			IR085_RS03870	663	220	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	58270	58644	+							IR085_RS03875	375		old_locus_tag=IR085_03870
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	58270	58644	+	WP_179941085.1	WP_179941085.1		OsmC family protein			IR085_RS03875	375	124	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	59028	59336	+					rpsJ		IR085_RS03880	309		old_locus_tag=IR085_03875
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	59028	59336	+	WP_179941168.1	WP_179941168.1		30S ribosomal protein S10	rpsJ		IR085_RS03880	309	102	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	59357	60019	+					rplC		IR085_RS03885	663		old_locus_tag=IR085_03880
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	59357	60019	+	WP_179941087.1	WP_179941087.1		50S ribosomal protein L3	rplC		IR085_RS03885	663	220	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	60048	60671	+					rplD		IR085_RS03890	624		old_locus_tag=IR085_03885
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	60048	60671	+	WP_179941089.1	WP_179941089.1		50S ribosomal protein L4	rplD		IR085_RS03890	624	207	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	60671	60952	+					rplW		IR085_RS03895	282		old_locus_tag=IR085_03890
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	60671	60952	+	WP_179941091.1	WP_179941091.1		50S ribosomal protein L23	rplW		IR085_RS03895	282	93	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000005.1	60985	61815	+					rplB		IR085_RS03900	831		old_locus_tag=IR085_03895
