# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959977.1	10693	10965	+	KXB58493.1			transcriptional regulator, ArsR family			HMPREF3186_01367	273	90	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959977.1	10952	11566	+							HMPREF3186_01368	615		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959977.1	10952	11566	+	KXB58494.1			hypothetical protein			HMPREF3186_01368	615	204	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959977.1	11670	14036	+							HMPREF3186_01369	2367		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959977.1	11670	14036	+	KXB58495.1			ABC transporter, ATP-binding protein			HMPREF3186_01369	2367	788	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959977.1	14373	15296	+							HMPREF3186_01370	924		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959977.1	14373	15296	+	KXB58496.1			hypothetical protein			HMPREF3186_01370	924	307	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959977.1	15613	15966	+							HMPREF3186_01371	354		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959977.1	15613	15966	+	KXB58497.1			hypothetical protein			HMPREF3186_01371	354	117	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959977.1	16057	16431	-							HMPREF3186_01372	375		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959977.1	16057	16431	-	KXB58498.1			hypothetical protein			HMPREF3186_01372	375	124	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959977.1	16428	16562	-							HMPREF3186_01373	135		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959977.1	16428	16562	-	KXB58499.1			hypothetical protein			HMPREF3186_01373	135	44	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959977.1	17516	20640	+							HMPREF3186_01374	3125		partial
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959977.1	17516	20640	+	KXB58500.1			signal peptide protein, YSIRK family			HMPREF3186_01374	3125	1041	partial
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959978.1	1	372	+							HMPREF3186_01375	372		partial
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959978.1	1	372	+	KXB58483.1			hypothetical protein			HMPREF3186_01375	372	124	partial
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959978.1	473	726	+							HMPREF3186_01376	254		partial
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959978.1	473	726	+	KXB58463.1			hypothetical protein			HMPREF3186_01376	254	85	partial
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959979.1	1	2565	+							HMPREF3186_01377	2565		partial
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959979.1	1	2565	+	KXB58434.1			hypothetical protein			HMPREF3186_01377	2565	854	partial
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959979.1	2882	4162	+							HMPREF3186_01378	1281		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959979.1	2882	4162	+	KXB58435.1			serine--tRNA ligase			HMPREF3186_01378	1281	426	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959979.1	4319	7489	-							HMPREF3186_01379	3171		partial
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959979.1	4319	7489	-	KXB58436.1			leucine Rich repeat-containing domain protein			HMPREF3186_01379	3171	1056	partial
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959980.1	478	1227	-							HMPREF3186_01380	750		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959980.1	478	1227	-	KXB58407.1			macro domain protein			HMPREF3186_01380	750	249	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959980.1	1447	6855	-							HMPREF3186_01381	5409		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959980.1	1447	6855	-	KXB58408.1			LPXTG-motif protein cell wall anchor domain protein			HMPREF3186_01381	5409	1802	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959980.1	8639	8815	-							HMPREF3186_01382	177		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959980.1	8639	8815	-	KXB58400.1			hypothetical protein			HMPREF3186_01382	177	58	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959980.1	9859	11268	-							HMPREF3186_01383	1410		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959980.1	9859	11268	-	KXB58401.1			polysaccharide biosynthesis protein			HMPREF3186_01383	1410	469	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959980.1	11617	12309	+							HMPREF3186_01384	693		partial
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959980.1	11617	12309	+	KXB58378.1			putative 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase			HMPREF3186_01384	693	230	partial
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959980.1	12311	13333	+							HMPREF3186_01385	1023		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959980.1	12311	13333	+	KXB58379.1			GroES-like protein			HMPREF3186_01385	1023	340	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959980.1	13341	14633	+							HMPREF3186_01386	1293		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959980.1	13341	14633	+	KXB58380.1			hypothetical protein			HMPREF3186_01386	1293	430	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959980.1	14790	15887	-							HMPREF3186_01387	1098		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959980.1	14790	15887	-	KXB58381.1			UDP-galactopyranose mutase			HMPREF3186_01387	1098	365	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959980.1	15936	17081	-							HMPREF3186_01388	1146		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959980.1	15936	17081	-	KXB58382.1			hypothetical protein			HMPREF3186_01388	1146	381	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959980.1	17097	18170	-							HMPREF3186_01389	1074		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959980.1	17097	18170	-	KXB58383.1			hypothetical protein			HMPREF3186_01389	1074	357	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959980.1	18208	19179	-							HMPREF3186_01390	972		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959980.1	18208	19179	-	KXB58384.1			glycosyltransferase, group 2 family protein			HMPREF3186_01390	972	323	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959980.1	19183	20286	-							HMPREF3186_01391	1104		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959980.1	19183	20286	-	KXB58385.1			UDP-N-acetylglucosamine 2-epimerase			HMPREF3186_01391	1104	367	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959980.1	20336	21394	-							HMPREF3186_01392	1059		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959980.1	20336	21394	-	KXB58386.1			glycosyltransferase, group 1 family protein			HMPREF3186_01392	1059	352	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959980.1	21387	22127	-							HMPREF3186_01393	741		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959980.1	21387	22127	-	KXB58387.1			glycosyltransferase, WecB/TagA/CpsF family			HMPREF3186_01393	741	246	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959980.1	22137	23021	-							HMPREF3186_01394	885		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959980.1	22137	23021	-	KXB58388.1			LICD family protein			HMPREF3186_01394	885	294	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959980.1	23098	24411	-							HMPREF3186_01395	1314		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959980.1	23098	24411	-	KXB58389.1			exopolysaccharide biosynthesis polyprenyl glycosylphosphotransferase			HMPREF3186_01395	1314	437	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959980.1	24487	25200	-							HMPREF3186_01396	714		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959980.1	24487	25200	-	KXB58390.1			tyrosine-protein kinase CpsD			HMPREF3186_01396	714	237	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959980.1	25212	25910	-							HMPREF3186_01397	699		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959980.1	25212	25910	-	KXB58391.1			chain length determinant protein			HMPREF3186_01397	699	232	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959980.1	25930	26673	-							HMPREF3186_01398	744		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959980.1	25930	26673	-	KXB58392.1			protein-tyrosine-phosphatase			HMPREF3186_01398	744	247	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959980.1	26674	28143	-							HMPREF3186_01399	1470		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959980.1	26674	28143	-	KXB58393.1			cell envelope-like function transcriptional attenuator common domain protein			HMPREF3186_01399	1470	489	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959980.1	28124	28999	-							HMPREF3186_01400	876		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959980.1	28124	28999	-	KXB58394.1			diacylglycerol kinase catalytic domain protein			HMPREF3186_01400	876	291	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959980.1	29369	29872	-							HMPREF3186_01401	504		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959980.1	29369	29872	-	KXB58395.1			hypothetical protein			HMPREF3186_01401	504	167	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959980.1	29974	30117	-							HMPREF3186_01402	144		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959980.1	29974	30117	-	KXB58396.1			hypothetical protein			HMPREF3186_01402	144	47	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959980.1	30599	31015	+							HMPREF3186_01403	417		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959980.1	30599	31015	+	KXB58397.1			hypothetical protein			HMPREF3186_01403	417	138	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959980.1	31245	31769	+							HMPREF3186_01404	525		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959980.1	31245	31769	+	KXB58398.1			RNA polymerase sigma factor, sigma-70 family			HMPREF3186_01404	525	174	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959981.1	196	722	-							HMPREF3186_01405	527		partial
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959981.1	196	722	-	KXB58375.1			LPXTG-motif protein cell wall anchor domain protein			HMPREF3186_01405	527	174	partial
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	101	343	-							HMPREF3186_01406	243		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	101	343	-	KXB58328.1			ribosomal protein S20			HMPREF3186_01406	243	80	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	721	1248	+							HMPREF3186_01407	528		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	721	1248	+	KXB58329.1			hypothetical protein			HMPREF3186_01407	528	175	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	1346	2113	+							HMPREF3186_01408	768		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	1346	2113	+	KXB58330.1			TipAS antibiotic-recognition domain protein			HMPREF3186_01408	768	255	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	2366	2866	+							HMPREF3186_01409	501		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	2366	2866	+	KXB58331.1			ribosomal protein L10			HMPREF3186_01409	501	166	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	2918	3280	+							HMPREF3186_01410	363		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	2918	3280	+	KXB58332.1			ribosomal protein L7/L12			HMPREF3186_01410	363	120	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	3434	4030	+							HMPREF3186_01411	597		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	3434	4030	+	KXB58333.1			methyltransferase small domain protein			HMPREF3186_01411	597	198	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	4172	7987	+							HMPREF3186_01412	3816		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	4172	7987	+	KXB58334.1			DNA-directed RNA polymerase, beta subunit			HMPREF3186_01412	3816	1271	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	8086	11739	+							HMPREF3186_01413	3654		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	8086	11739	+	KXB58335.1			DNA-directed RNA polymerase, beta' subunit			HMPREF3186_01413	3654	1217	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	11975	12502	+							HMPREF3186_01414	528		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	11975	12502	+	KXB58336.1			translation initiation factor IF-3			HMPREF3186_01414	528	175	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	12529	12723	+							HMPREF3186_01415	195		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	12529	12723	+	KXB58337.1			ribosomal protein L35			HMPREF3186_01415	195	64	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	12787	13146	+							HMPREF3186_01416	360		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	12787	13146	+	KXB58338.1			ribosomal protein L20			HMPREF3186_01416	360	119	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	13253	14071	-							HMPREF3186_01417	819		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	13253	14071	-	KXB58339.1			phosphotransferase enzyme family protein			HMPREF3186_01417	819	272	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	14356	14664	+							HMPREF3186_01418	309		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	14356	14664	+	KXB58340.1			S4 domain protein YaaA			HMPREF3186_01418	309	102	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	14654	15790	+							HMPREF3186_01419	1137		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	14654	15790	+	KXB58341.1			putative DNA replication and repair protein RecF			HMPREF3186_01419	1137	378	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	15816	17747	+							HMPREF3186_01420	1932		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	15816	17747	+	KXB58342.1			DNA gyrase, B subunit			HMPREF3186_01420	1932	643	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	17764	20211	+							HMPREF3186_01421	2448		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	17764	20211	+	KXB58343.1			DNA gyrase, A subunit			HMPREF3186_01421	2448	815	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	20556	23246	+							HMPREF3186_01422	2691		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	20556	23246	+	KXB58344.1			phosphoenolpyruvate carboxykinase			HMPREF3186_01422	2691	896	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	23509	25368	-							HMPREF3186_01423	1860		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	23509	25368	-	KXB58345.1			alpha amylase, catalytic domain protein			HMPREF3186_01423	1860	619	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	25704	27545	+							HMPREF3186_01424	1842		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	25704	27545	+	KXB58346.1			1,4-alpha-glucan branching enzyme			HMPREF3186_01424	1842	613	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	27574	28746	+							HMPREF3186_01425	1173		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	27574	28746	+	KXB58347.1			glucose-1-phosphate adenylyltransferase			HMPREF3186_01425	1173	390	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	28748	29863	+							HMPREF3186_01426	1116		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	28748	29863	+	KXB58348.1			glucose-1-phosphate adenylyltransferase, GlgD subunit			HMPREF3186_01426	1116	371	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	30007	31425	+							HMPREF3186_01427	1419		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	30007	31425	+	KXB58349.1			glycogen/starch synthase, ADP-glucose type			HMPREF3186_01427	1419	472	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	31450	33843	+							HMPREF3186_01428	2394		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	31450	33843	+	KXB58350.1			putative glycogen phosphorylase			HMPREF3186_01428	2394	797	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	34077	34886	+							HMPREF3186_01429	810		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	34077	34886	+	KXB58351.1			ribosomal RNA large subunit methyltransferase J			HMPREF3186_01429	810	269	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	34898	36598	+							HMPREF3186_01430	1701		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	34898	36598	+	KXB58352.1			DNA repair protein RecN			HMPREF3186_01430	1701	566	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	36632	37513	+							HMPREF3186_01431	882		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	36632	37513	+	KXB58353.1			ribosome small subunit-dependent GTPase A			HMPREF3186_01431	882	293	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	37515	38159	+							HMPREF3186_01432	645		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	37515	38159	+	KXB58354.1			ribulose-phosphate 3-epimerase			HMPREF3186_01432	645	214	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	38159	38791	+							HMPREF3186_01433	633		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	38159	38791	+	KXB58355.1			thiamine diphosphokinase			HMPREF3186_01433	633	210	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	38803	39651	+							HMPREF3186_01434	849		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	38803	39651	+	KXB58356.1			hypothetical protein			HMPREF3186_01434	849	282	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	39653	40006	+							HMPREF3186_01435	354		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	39653	40006	+	KXB58357.1			hypothetical protein			HMPREF3186_01435	354	117	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	40219	41601	+							HMPREF3186_01436	1383		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	40219	41601	+	KXB58358.1			cytochrome d ubiquinol oxidase, subunit I			HMPREF3186_01436	1383	460	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	41603	42631	+							HMPREF3186_01437	1029		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	41603	42631	+	KXB58359.1			cytochrome d ubiquinol oxidase, subunit II			HMPREF3186_01437	1029	342	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	42635	44350	+							HMPREF3186_01438	1716		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	42635	44350	+	KXB58360.1			thiol reductant ABC exporter, CydD subunit			HMPREF3186_01438	1716	571	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	44340	46073	+							HMPREF3186_01439	1734		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	44340	46073	+	KXB58361.1			thiol reductant ABC exporter, CydC subunit			HMPREF3186_01439	1734	577	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	46229	46762	+							HMPREF3186_01440	534		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	46229	46762	+	KXB58362.1			hypothetical protein			HMPREF3186_01440	534	177	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	47193	47831	+							HMPREF3186_01441	639		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	47193	47831	+	KXB58259.1			hypothetical protein			HMPREF3186_01441	639	212	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	47984	48106	-							HMPREF3186_01442	123		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	47984	48106	-	KXB58260.1			hypothetical protein			HMPREF3186_01442	123	40	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	48228	51056	+							HMPREF3186_01443	2829		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	48228	51056	+	KXB58261.1			excinuclease ABC, A subunit			HMPREF3186_01443	2829	942	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	51479	52258	+							HMPREF3186_01444	780		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	51479	52258	+	KXB58262.1			ThiF family protein			HMPREF3186_01444	780	259	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	52469	52831	+							HMPREF3186_01445	363		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	52469	52831	+	KXB58263.1			DNA-binding helix-turn-helix protein			HMPREF3186_01445	363	120	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	52945	53940	+							HMPREF3186_01446	996		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	52945	53940	+	KXB58264.1			ComG operon protein 1 family protein			HMPREF3186_01446	996	331	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	53915	54961	+							HMPREF3186_01447	1047		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	53915	54961	+	KXB58265.1			bacterial type II secretion system protein F domain protein			HMPREF3186_01447	1047	348	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	54972	55304	+							HMPREF3186_01448	333		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	54972	55304	+	KXB58266.1			putative ComG operon protein 3			HMPREF3186_01448	333	110	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	55279	55722	+							HMPREF3186_01449	444		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	55279	55722	+	KXB58267.1			prepilin-type cleavage/methylation protein			HMPREF3186_01449	444	147	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	55709	55993	+							HMPREF3186_01450	285		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	55709	55993	+	KXB58268.1			prepilin-type cleavage/methylation protein			HMPREF3186_01450	285	94	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	55971	56390	+							HMPREF3186_01451	420		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	55971	56390	+	KXB58269.1			prepilin-type cleavage/methylation protein			HMPREF3186_01451	420	139	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	56404	56586	+							HMPREF3186_01452	183		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	56404	56586	+	KXB58270.1			hypothetical protein			HMPREF3186_01452	183	60	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	56887	57213	+							HMPREF3186_01453	327		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	56887	57213	+	KXB58271.1			hypothetical protein			HMPREF3186_01453	327	108	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	57216	58118	+							HMPREF3186_01454	903		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	57216	58118	+	KXB58272.1			YihY family protein			HMPREF3186_01454	903	300	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959982.1	58510	58998	+							HMPREF3186_01455	489		
