# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959904.1	21151	21624	+							HMPREF1871_01107	474		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959904.1	21151	21624	+	KXB56287.1			hypothetical protein			HMPREF1871_01107	474	157	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959904.1	21831	23045	+							HMPREF1871_01108	1215		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959904.1	21831	23045	+	KXB56288.1			hypothetical protein			HMPREF1871_01108	1215	404	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959904.1	23241	23366	-							HMPREF1871_01109	126		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959904.1	23241	23366	-	KXB56289.1			hypothetical protein			HMPREF1871_01109	126	41	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959904.1	23523	25250	+							HMPREF1871_01110	1728		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959904.1	23523	25250	+	KXB56290.1			ABC transporter, ATP-binding protein			HMPREF1871_01110	1728	575	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959904.1	25243	26838	+							HMPREF1871_01111	1596		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959904.1	25243	26838	+	KXB56291.1			ABC transporter, ATP-binding protein			HMPREF1871_01111	1596	531	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959904.1	27079	27963	+							HMPREF1871_01112	885		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959904.1	27079	27963	+	KXB56292.1			fructose-bisphosphate aldolase class-I			HMPREF1871_01112	885	294	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959904.1	28127	28486	+							HMPREF1871_01113	360		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959904.1	28127	28486	+	KXB56293.1			transcriptional regulator, Spx/MgsR family			HMPREF1871_01113	360	119	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959904.1	28945	29235	+							HMPREF1871_01114	291		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959904.1	28945	29235	+	KXB56294.1			hypothetical protein			HMPREF1871_01114	291	96	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959904.1	29225	31273	+							HMPREF1871_01115	2049		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959904.1	29225	31273	+	KXB56295.1			heavy metal translocating P-type ATPase			HMPREF1871_01115	2049	682	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959904.1	31594	32352	-							HMPREF1871_01116	759		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959904.1	31594	32352	-	KXB56296.1			SNARE-like domain protein			HMPREF1871_01116	759	252	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959904.1	33014	33262	+							HMPREF1871_01117	249		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959904.1	33014	33262	+	KXB56297.1			PspC domain protein			HMPREF1871_01117	249	82	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959904.1	33380	34414	-							HMPREF1871_01118	1035		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959904.1	33380	34414	-	KXB56298.1			cyclically-permuted mutarotase family protein			HMPREF1871_01118	1035	344	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959904.1	34426	35145	-							HMPREF1871_01119	720		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959904.1	34426	35145	-	KXB56299.1			putative glucosamine-6-phosphate deaminase			HMPREF1871_01119	720	239	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959904.1	35192	36337	-							HMPREF1871_01120	1146		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959904.1	35192	36337	-	KXB56300.1			N-acetylglucosamine-6-phosphate deacetylase			HMPREF1871_01120	1146	381	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959904.1	36374	37273	-							HMPREF1871_01121	900		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959904.1	36374	37273	-	KXB56301.1			sialic acid lyase			HMPREF1871_01121	900	299	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959904.1	37380	38711	-							HMPREF1871_01122	1332		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959904.1	37380	38711	-	KXB56302.1			transposase			HMPREF1871_01122	1332	443	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959904.1	38862	40502	-							HMPREF1871_01123	1641		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959904.1	38862	40502	-	KXB56303.1			mercury(II) reductase			HMPREF1871_01123	1641	546	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959904.1	40531	40923	-							HMPREF1871_01124	393		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959904.1	40531	40923	-	KXB56304.1			Hg(II)-responsive transcriptional regulator			HMPREF1871_01124	393	130	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959904.1	41213	42067	+							HMPREF1871_01125	855		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959904.1	41213	42067	+	KXB56305.1			ROK family protein			HMPREF1871_01125	855	284	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959904.1	42180	42479	-							HMPREF1871_01126	300		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959904.1	42180	42479	-	KXB56306.1			hypothetical protein			HMPREF1871_01126	300	99	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959904.1	42479	43171	-							HMPREF1871_01127	693		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959904.1	42479	43171	-	KXB56307.1			N-acetylmannosamine-6-P epimerase			HMPREF1871_01127	693	230	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959904.1	43202	44032	-							HMPREF1871_01128	831		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959904.1	43202	44032	-	KXB56308.1			ABC transporter, permease protein			HMPREF1871_01128	831	276	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959904.1	44041	44943	-							HMPREF1871_01129	903		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959904.1	44041	44943	-	KXB56309.1			ABC transporter, permease protein			HMPREF1871_01129	903	300	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959904.1	44957	46060	-							HMPREF1871_01130	1104		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959904.1	44957	46060	-	KXB56310.1			ABC transporter, ATP-binding protein			HMPREF1871_01130	1104	367	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959904.1	46438	47622	+							HMPREF1871_01131	1185		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959904.1	46438	47622	+	KXB56311.1			threonine ammonia-lyase			HMPREF1871_01131	1185	394	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959905.1	543	680	+							HMPREF1871_01132	138		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959905.1	543	680	+	KXB56075.1			hypothetical protein			HMPREF1871_01132	138	45	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959905.1	709	2622	+							HMPREF1871_01133	1914		partial
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959905.1	709	2622	+	KXB56076.1			GA module			HMPREF1871_01133	1914	638	partial
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	1	10092	-							HMPREF1871_01135	10092		partial
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	1	10092	-	KXB55813.1			GA module			HMPREF1871_01135	10092	3364	partial
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	10082	10228	+							HMPREF1871_01134	147		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	10082	10228	+	KXB55812.1			hypothetical protein			HMPREF1871_01134	147	48	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	10261	10380	+							HMPREF1871_01136	120		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	10261	10380	+	KXB55814.1			hypothetical protein			HMPREF1871_01136	120	39	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	10717	11115	-							HMPREF1871_01137	399		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	10717	11115	-	KXB55815.1			ATP synthase F1, epsilon subunit			HMPREF1871_01137	399	132	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	11130	12581	-							HMPREF1871_01138	1452		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	11130	12581	-	KXB55816.1			ATP synthase F1, beta subunit			HMPREF1871_01138	1452	483	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	12590	13396	-							HMPREF1871_01139	807		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	12590	13396	-	KXB55817.1			ATP synthase F1, gamma subunit			HMPREF1871_01139	807	268	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	13486	14988	-							HMPREF1871_01140	1503		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	13486	14988	-	KXB55818.1			ATP synthase F1, alpha subunit			HMPREF1871_01140	1503	500	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	15016	15555	-							HMPREF1871_01141	540		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	15016	15555	-	KXB55819.1			ATP synthase F1, delta subunit			HMPREF1871_01141	540	179	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	15555	16088	-							HMPREF1871_01142	534		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	15555	16088	-	KXB55820.1			ATP synthase F0, B subunit			HMPREF1871_01142	534	177	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	16130	16342	-							HMPREF1871_01143	213		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	16130	16342	-	KXB55821.1			ATP synthase F0, C subunit			HMPREF1871_01143	213	70	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	16386	17111	-							HMPREF1871_01144	726		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	16386	17111	-	KXB55822.1			ATP synthase F0, A subunit			HMPREF1871_01144	726	241	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	17314	17433	+							HMPREF1871_01145	120		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	17314	17433	+	KXB55823.1			hypothetical protein			HMPREF1871_01145	120	39	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	17567	18196	-							HMPREF1871_01146	630		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	17567	18196	-	KXB55824.1			uracil phosphoribosyltransferase			HMPREF1871_01146	630	209	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	18386	18658	-							HMPREF1871_01147	273		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	18386	18658	-	KXB55825.1			addiction module toxin, RelE/StbE family			HMPREF1871_01147	273	90	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	18645	18911	-							HMPREF1871_01148	267		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	18645	18911	-	KXB55826.1			hypothetical protein			HMPREF1871_01148	267	88	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	19265	19813	+							HMPREF1871_01149	549		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	19265	19813	+	KXB55827.1			hypothetical protein			HMPREF1871_01149	549	182	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	19938	20421	+							HMPREF1871_01150	484		partial
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	19938	20421	+	KXB55828.1			hypothetical protein			HMPREF1871_01150	484	161	partial
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	20522	21218	+							HMPREF1871_01151	697		partial
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	20522	21218	+	KXB55795.1			hypothetical protein			HMPREF1871_01151	697	231	partial
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	21364	22374	+							HMPREF1871_01152	1011		partial
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	21364	22374	+	KXB55796.1			hypothetical protein			HMPREF1871_01152	1011	337	partial
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	22475	22637	+							HMPREF1871_01153	163		partial
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	22475	22637	+	KXB55700.1			hypothetical protein			HMPREF1871_01153	163	53	partial
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	22837	23454	-							HMPREF1871_01154	618		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	22837	23454	-	KXB55701.1			orotate phosphoribosyltransferase			HMPREF1871_01154	618	205	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	23519	24223	-							HMPREF1871_01155	705		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	23519	24223	-	KXB55702.1			orotidine 5'-phosphate decarboxylase			HMPREF1871_01155	705	234	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	24214	25128	-							HMPREF1871_01156	915		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	24214	25128	-	KXB55703.1			dihydroorotate oxidase, catalytic subunit			HMPREF1871_01156	915	304	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	25175	25939	-							HMPREF1871_01157	765		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	25175	25939	-	KXB55704.1			putative dihydroorotate oxidase, electron transfer subunit			HMPREF1871_01157	765	254	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	26084	29260	-							HMPREF1871_01158	3177		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	26084	29260	-	KXB55705.1			carbamoyl-phosphate synthase, large subunit			HMPREF1871_01158	3177	1058	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	29275	30357	-							HMPREF1871_01159	1083		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	29275	30357	-	KXB55706.1			carbamoyl-phosphate synthase, small subunit			HMPREF1871_01159	1083	360	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	30416	31690	-							HMPREF1871_01160	1275		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	30416	31690	-	KXB55707.1			dihydroorotase			HMPREF1871_01160	1275	424	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	31699	32601	-							HMPREF1871_01161	903		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	31699	32601	-	KXB55708.1			aspartate carbamoyltransferase			HMPREF1871_01161	903	300	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	32715	33290	-							HMPREF1871_01162	576		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	32715	33290	-	KXB55709.1			pyrimidine operon regulatory protein/uracil phosphoribosyltransferase PyrR			HMPREF1871_01162	576	191	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	33596	34423	+							HMPREF1871_01163	828		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	33596	34423	+	KXB55710.1			TIGR00159 family protein			HMPREF1871_01163	828	275	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	34416	35375	+							HMPREF1871_01164	960		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	34416	35375	+	KXB55711.1			YbbR-like protein			HMPREF1871_01164	960	319	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	35385	35627	+							HMPREF1871_01165	243		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	35385	35627	+	KXB55712.1			hypothetical protein			HMPREF1871_01165	243	80	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	35837	36886	-							HMPREF1871_01166	1050		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	35837	36886	-	KXB55713.1			ribonucleoside-diphosphate reductase, beta subunit			HMPREF1871_01166	1050	349	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	36926	39424	-							HMPREF1871_01167	2499		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	36926	39424	-	KXB55714.1			ribonucleoside-diphosphate reductase, alpha subunit			HMPREF1871_01167	2499	832	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	39917	40178	-							HMPREF1871_01168	262		partial
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959906.1	39917	40178	-	KXB55715.1			hypothetical protein			HMPREF1871_01168	262	86	partial
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959907.1	1	255	+							HMPREF1871_01169	255		partial
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959907.1	1	255	+	KXB55647.1			LPXTG-motif protein cell wall anchor domain protein			HMPREF1871_01169	255	84	partial
gene	tRNA	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959907.1	370	466	+							HMPREF1871_01170	97		
tRNA		GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959907.1	370	466	+				tRNA-Sec			HMPREF1871_01170	97		
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959908.1	272	433	-							HMPREF1871_01171	162		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959908.1	272	433	-	KXB55611.1			hypothetical protein			HMPREF1871_01171	162	53	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959908.1	454	3231	-							HMPREF1871_01172	2778		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959908.1	454	3231	-	KXB55612.1			magnesium-importing ATPase			HMPREF1871_01172	2778	925	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959908.1	3269	3580	-							HMPREF1871_01173	312		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959908.1	3269	3580	-	KXB55613.1			hypothetical protein			HMPREF1871_01173	312	103	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959908.1	3701	4177	-							HMPREF1871_01174	477		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959908.1	3701	4177	-	KXB55614.1			transcriptional regulatory protein			HMPREF1871_01174	477	158	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959908.1	4190	6844	-							HMPREF1871_01175	2655		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959908.1	4190	6844	-	KXB55615.1			magnesium-importing ATPase			HMPREF1871_01175	2655	884	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959908.1	7383	8615	+							HMPREF1871_01176	1233		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959908.1	7383	8615	+	KXB55616.1			argininosuccinate synthase			HMPREF1871_01176	1233	410	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959908.1	8615	9991	+							HMPREF1871_01177	1377		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959908.1	8615	9991	+	KXB55617.1			argininosuccinate lyase			HMPREF1871_01177	1377	458	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959908.1	10098	10919	-							HMPREF1871_01178	822		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959908.1	10098	10919	-	KXB55618.1			NAD+ synthase			HMPREF1871_01178	822	273	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959908.1	10931	12373	-							HMPREF1871_01179	1443		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959908.1	10931	12373	-	KXB55619.1			nicotinate phosphoribosyltransferase			HMPREF1871_01179	1443	480	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959908.1	12632	12760	+							HMPREF1871_01180	129		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959908.1	12632	12760	+	KXB55620.1			hypothetical protein			HMPREF1871_01180	129	42	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959908.1	12872	13768	-							HMPREF1871_01181	897		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959908.1	12872	13768	-	KXB55621.1			hypothetical protein			HMPREF1871_01181	897	298	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959908.1	14000	14521	+							HMPREF1871_01182	522		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959908.1	14000	14521	+	KXB55622.1			CDP-diacylglycerol-serine O-phosphatidyltransferase			HMPREF1871_01182	522	173	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959908.1	14590	15834	+							HMPREF1871_01183	1245		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959908.1	14590	15834	+	KXB55623.1			FemAB family protein			HMPREF1871_01183	1245	414	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959908.1	16000	16878	+							HMPREF1871_01184	879		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959908.1	16000	16878	+	KXB55624.1			protein RarD			HMPREF1871_01184	879	292	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959908.1	17179	17756	-							HMPREF1871_01185	578		partial
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959908.1	17179	17756	-	KXB55480.1			NLPA lipoprotein			HMPREF1871_01185	578	192	partial
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959909.1	1	303	+							HMPREF1871_01186	303		partial
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959909.1	1	303	+	KXB55378.1			LPXTG-motif protein cell wall anchor domain protein			HMPREF1871_01186	303	100	partial
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959909.1	349	477	-							HMPREF1871_01188	129		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959909.1	349	477	-	KXB55380.1			hypothetical protein			HMPREF1871_01188	129	42	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959909.1	453	1143	+							HMPREF1871_01187	691		partial
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959909.1	453	1143	+	KXB55379.1			iron transport-associated domain protein			HMPREF1871_01187	691	230	partial
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959910.1	536	691	-							HMPREF1871_01189	156		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959910.1	536	691	-	KXB55292.1			hypothetical protein			HMPREF1871_01189	156	51	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959910.1	729	2574	+							HMPREF1871_01190	1846		partial
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959910.1	729	2574	+	KXB55293.1			GA module			HMPREF1871_01190	1846	615	partial
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959910.1	2675	3547	+							HMPREF1871_01191	873		partial
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959910.1	2675	3547	+	KXB55261.1			putative ATP synthase F1, delta subunit			HMPREF1871_01191	873	291	partial
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959910.1	3648	3907	+							HMPREF1871_01192	260		partial
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959910.1	3648	3907	+	KXB55182.1			hypothetical protein			HMPREF1871_01192	260	86	partial
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959910.1	4008	4249	+							HMPREF1871_01193	242		partial
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959910.1	4008	4249	+	KXB55175.1			hypothetical protein			HMPREF1871_01193	242	80	partial
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959911.1	222	1496	-							HMPREF1871_01194	1275		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959911.1	222	1496	-	KXB55130.1			trigger factor			HMPREF1871_01194	1275	424	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959911.1	1595	1960	-							HMPREF1871_01195	366		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959911.1	1595	1960	-	KXB55131.1			hypothetical protein			HMPREF1871_01195	366	121	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959911.1	1970	3178	-							HMPREF1871_01196	1209		
